shared,SOG_ID,OG_ID,V.destructor,V.jacobsoni,T.mercedesae,M.occidentalis,I.scapularis,T.urticae,AncestralClade,GOTerms
3,ADIL,ADIL-0001,NONE,NONE,maker-scaffold0000000134-augustus-gene-0*18-mRNA-1,LOC108864251,IscW_ISCW023945,NONE,to_isca,NA
3,ACYN,ACYN-0001,NONE,NONE,maker-scaffold0000000184-augustus-gene-0*6-mRNA-1,LOC100905033,IscW_ISCW012320,NONE,to_isca,GO:0005634;GO:0043547;GO:0005488;GO:0005096;GO:0051056
3,ABMO,ABMO-0002,NONE,NONE,maker-scaffold0000000302-augustus-gene-0*11-mRNA-1,NONE,IscW_ISCW005583,LOC107360462,ROOT,NA
3,AMTD,AMTD-0001,NONE,NONE,maker-scaffold0000001829-augustus-gene-0*18-mRNA-1,LOC100899982,IscW_ISCW016454,NONE,to_isca,NA
3,AENJ,AENJ-0001,NONE,NONE,maker-scaffold0000002865-exonerate_protein2genome-gene-0*13-mRNA-1,LOC100898530,IscW_ISCW009568,NONE,to_isca,NA
3,AMNU,AMNU-0001,NONE,NONE,maker-scaffold0000003322-augustus-gene-0*15-mRNA-1,LOC100899587,IscW_ISCW023736,NONE,to_isca,NA
3,ADIF,ADIF-0003,NONE,NONE,maker-scaffold0000004669-augustus-gene-0*14-mRNA-1,LOC100900917,NONE,LOC107371398,ROOT,NA
3,ACEX,ACEX-0002,NONE,NONE,maker-scaffold0000006174-augustus-gene-0*58-mRNA-1,LOC100908359,IscW_ISCW017177,NONE,to_isca,NA
3,AFVN,AFVN-0001,NONE,NONE,maker-scaffold0000006262-augustus-gene-0*9-mRNA-1,LOC100897492,IscW_ISCW020133,NONE,to_isca,NA
3,ALPF,ALPF-0001,NONE,NONE,maker-scaffold0000006281-augustus-gene-0*11-mRNA-1,LOC100903128,IscW_ISCW023304,NONE,to_isca,NA
3,ABWO,ABWO-0003,NONE,NONE,maker-scaffold0000006331-augustus-gene-0*68-mRNA-1,LOC100902529,IscW_ISCW023319,NONE,to_isca,NA
3,ADKG,ADKG-0001,NONE,NONE,maker-scaffold0000006492-augustus-gene-0*23-mRNA-1,LOC108864779,IscW_ISCW005349,NONE,to_isca,NA
3,ABZY,ABZY-0001,NONE,NONE,maker-scaffold0000011071-augustus-gene-0*6-mRNA-1,LOC100900533,IscW_ISCW010023,NONE,to_isca,NA
3,ADNL,ADNL-0002,NONE,NONE,maker-scaffold0000012867-augustus-gene-0*14-mRNA-1,LOC100908971,IscW_ISCW023237,NONE,to_isca,NA
3,AMRT,AMRT-0001,NONE,NONE,maker-scaffold0000013439-augustus-gene-0*36-mRNA-1,LOC100902785,IscW_ISCW004726,NONE,to_isca,NA
3,AMRL,AMRL-0001,NONE,NONE,maker-scaffold0000014832-augustus-gene-0*29-mRNA-1,LOC100908492,IscW_ISCW015758,NONE,to_isca,NA
3,ANJT,ANJT-0001,NONE,NONE,maker-scaffold0000015314-augustus-gene-0*21-mRNA-1,NONE,IscW_ISCW022064,LOC107367111,ROOT,NA
3,AMSO,AMSO-0001,NONE,NONE,maker-scaffold0000015844-augustus-gene-0*62-mRNA-1,LOC100907664,IscW_ISCW000131,NONE,to_isca,NA
3,AMUD,AMUD-0001,NONE,NONE,maker-scaffold0000016266-augustus-gene-0*52-mRNA-1,LOC100901931,IscW_ISCW017349,NONE,to_isca,NA
3,AKJW,AKJW-0001,NONE,NONE,maker-scaffold0000020520-augustus-gene-0*33-mRNA-1,LOC100903901,IscW_ISCW012703,NONE,to_isca,NA
3,AMRD,AMRD-0001,NONE,NONE,maker-scaffold0000027381-augustus-gene-0*110-mRNA-1,LOC100897531,IscW_ISCW001298,NONE,to_isca,NA
3,ADQX,ADQX-0001,NONE,NONE,maker-scaffold0000029568-augustus-gene-0*54-mRNA-1,NONE,IscW_ISCW015500,LOC107370282,ROOT,NA
3,ACSY,ACSY-0002,NONE,NONE,maker-scaffold0000030826-augustus-gene-0*20-mRNA-1,LOC100897719,IscW_ISCW003395,NONE,to_isca,NA
3,AMOL,AMOL-0001,NONE,NONE,NONE,LOC100897190,IscW_ISCW000892,LOC107368620,ROOT,NA
3,AMOG,AMOG-0001,NONE,NONE,NONE,LOC100897807,IscW_ISCW003315,LOC107365546,ROOT,NA
3,ACOZ,ACOZ-0001,NONE,NONE,NONE,LOC100898973,IscW_ISCW010430,LOC107360069,ROOT,NA
3,AMVB,AMVB-0001,NONE,NONE,NONE,LOC100900796,IscW_ISCW008988,LOC107368663,ROOT,NA
3,ASDX,ASDX-0001,NONE,NONE,NONE,LOC100902204,IscW_ISCW003180,LOC107363665,ROOT,NA
3,ALMY,ALMY-0001,NONE,NONE,NONE,LOC100902355,IscW_ISCW020855,LOC107364188,ROOT,NA
3,AGBJ,AGBJ-0002,NONE,NONE,NONE,LOC100903249,IscW_ISCW009502,LOC107362920,ROOT,NA
3,AMUR,AMUR-0001,NONE,NONE,NONE,LOC100906668,IscW_ISCW001556,LOC107365349,ROOT,NA
3,AMOX,AMOX-0001,NONE,NONE,NONE,LOC100909104,IscW_ISCW017194,LOC107360874,ROOT,NA
3,ABPR,ABPR-0001,NONE,NONE,NONE,LOC108863721,IscW_ISCW018013,LOC107365585,ROOT,NA
3,ABKN,ABKN-0001,NONE,NONE,NONE,LOC108863737,IscW_ISCW003892,LOC107366932,ROOT,NA
3,AGFC,AGFC-0001,NONE,NONE,NONE,LOC108863814,IscW_ISCW012349,LOC107360878,ROOT,NA
3,AMNQ,AMNQ-0001,NONE,NONE,NONE,LOC108863926,IscW_ISCW019422,LOC107368251,ROOT,NA
3,AMTK,AMTK-0001,NONE,NONE,NONE,LOC108864482,IscW_ISCW020413,LOC107365696,ROOT,NA
3,AMUE,AMUE-0001,NONE,NONE,NONE,LOC108864613,IscW_ISCW010926,LOC107359914,ROOT,NA
3,ADWY,ADWY-0001,NONE,NONE,NONE,LOC108865135,IscW_ISCW024560,LOC107360921,ROOT,NA
2,AWLB,AWLB-0001,LOC111242788,LOC111266718,NONE,NONE,NONE,NONE,varroa,NA
2,APFJ,APFJ-0001,LOC111242805,LOC111259219,NONE,NONE,NONE,NONE,varroa,NA
2,ANBE,ANBE-0001,LOC111242819,LOC111258729,NONE,NONE,NONE,NONE,varroa,GO:0003676;GO:0005515
2,APFL,APFL-0001,LOC111242856,LOC111271434,NONE,NONE,NONE,NONE,varroa,NA
2,APDV,APDV-0001,LOC111242861,LOC111272934,NONE,NONE,NONE,NONE,varroa,NA
2,APDX,APDX-0001,LOC111242869,LOC111267689,NONE,NONE,NONE,NONE,varroa,NA
2,ANBZ,ANBZ-0001,LOC111242892,LOC111264979,NONE,NONE,NONE,NONE,varroa,GO:0005634;GO:0004402;GO:0003712;GO:0008270;GO:0006355
2,AKSL,AKSL-0001,LOC111242915,LOC111270646,NONE,NONE,NONE,NONE,varroa,GO:0008080
2,APDT,APDT-0001,LOC111242916,LOC111270643,NONE,NONE,NONE,NONE,varroa,GO:0044424
2,APFD,APFD-0001,LOC111242928,LOC111264975,NONE,NONE,NONE,NONE,varroa,NA
2,APDQ,APDQ-0001,LOC111242936,LOC111268949,NONE,NONE,NONE,NONE,varroa,NA
2,ADRT,ADRT-0002,LOC111242939,NONE,maker-scaffold0000015217-augustus-gene-0*57-mRNA-1,NONE,NONE,NONE,to_tmer,GO:0003676
2,APDM,APDM-0001,LOC111242944,LOC111261487,NONE,NONE,NONE,NONE,varroa,NA
2,APEW,APEW-0001,LOC111242948,LOC111270753,NONE,NONE,NONE,NONE,varroa,NA
2,APEZ,APEZ-0001,LOC111242955,LOC111265758,NONE,NONE,NONE,NONE,varroa,NA
2,AKRY,AKRY-0001,LOC111242975,LOC111261908,NONE,NONE,NONE,NONE,varroa,NA
2,AJCV,AJCV-0001,LOC111242987,LOC111263463,NONE,NONE,NONE,NONE,varroa,NA
2,APFW,APFW-0001,LOC111242990,LOC111261394,NONE,NONE,NONE,NONE,varroa,NA
2,APFV,APFV-0001,LOC111242995,LOC111258817,NONE,NONE,NONE,NONE,varroa,NA
2,APEV,APEV-0001,LOC111243006,LOC111270754,NONE,NONE,NONE,NONE,varroa,NA
2,AMJZ,AMJZ-0001,LOC111243042,LOC111261752,NONE,NONE,NONE,NONE,varroa,NA
2,APFY,APFY-0001,LOC111243053,LOC111260019,NONE,NONE,NONE,NONE,varroa,GO:0003676
2,APEH,APEH-0001,LOC111243073,LOC111272946,NONE,NONE,NONE,NONE,varroa,NA
2,APEJ,APEJ-0001,LOC111243085,LOC111259540,NONE,NONE,NONE,NONE,varroa,NA
2,APDH,APDH-0001,LOC111243111,LOC111260743,NONE,NONE,NONE,NONE,varroa,NA
2,AWLK,AWLK-0001,LOC111243128,LOC111268548,NONE,NONE,NONE,NONE,varroa,GO:0042752;GO:0045892;GO:0051127;GO:0005737;GO:0005634;GO:0005515
2,APFQ,APFQ-0001,LOC111243136,LOC111269045,NONE,NONE,NONE,NONE,varroa,NA
2,AMDT,AMDT-0001,LOC111243144,LOC111273677,NONE,NONE,NONE,NONE,varroa,NA
2,AOUY,AOUY-0001,LOC111243154,NONE,genemark-scaffold0000028823-processed-gene-0*3-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,APEL,APEL-0001,LOC111243156,LOC111259914,NONE,NONE,NONE,NONE,varroa,NA
2,APFK,APFK-0001,LOC111243182,LOC111270347,NONE,NONE,NONE,NONE,varroa,NA
2,APER,APER-0001,LOC111243208,LOC111264866,NONE,NONE,NONE,NONE,varroa,NA
2,APDL,APDL-0001,LOC111243222,LOC111263575,NONE,NONE,NONE,NONE,varroa,NA
2,AOKC,AOKC-0001,LOC111243279,LOC111266918,NONE,NONE,NONE,NONE,varroa,GO:0005515
2,ADKB,ADKB-0002,LOC111243280,NONE,maker-scaffold0000018399-augustus-gene-0*30-mRNA-1,NONE,NONE,NONE,to_tmer,GO:0005768;GO:0009987;GO:0005515;GO:0005794
2,ACSM,ACSM-0003,LOC111243294,LOC111259847,NONE,NONE,NONE,NONE,varroa,NA
2,AKSP,AKSP-0001,LOC111243302,LOC111266638,NONE,NONE,NONE,NONE,varroa,GO:0016021
2,APFI,APFI-0001,LOC111243313,LOC111270749,NONE,NONE,NONE,NONE,varroa,NA
2,APEN,APEN-0001,LOC111243366,LOC111270668,NONE,NONE,NONE,NONE,varroa,NA
2,APEM,APEM-0001,LOC111243369,LOC111270678,NONE,NONE,NONE,NONE,varroa,NA
2,APBE,APBE-0001,LOC111243400,LOC111267173,NONE,NONE,NONE,NONE,varroa,NA
2,ACMJ,ACMJ-0003,LOC111243442,LOC111267001,NONE,NONE,NONE,NONE,varroa,NA
2,APDN,APDN-0001,LOC111243489,LOC111271283,NONE,NONE,NONE,NONE,varroa,NA
2,APDW,APDW-0001,LOC111243528,LOC111259852,NONE,NONE,NONE,NONE,varroa,NA
2,AMDZ,AMDZ-0001,LOC111243567,LOC111268072,NONE,NONE,NONE,NONE,varroa,NA
2,APHK,APHK-0001,LOC111243624,LOC111264325,NONE,NONE,NONE,NONE,varroa,NA
2,APGS,APGS-0001,LOC111243629,LOC111273388,NONE,NONE,NONE,NONE,varroa,NA
2,AOLK,AOLK-0001,LOC111243647,LOC111259687,NONE,NONE,NONE,NONE,varroa,GO:0006979;GO:0004601;GO:0055114;GO:0020037
2,APIV,APIV-0001,LOC111243648,LOC111273302,NONE,NONE,NONE,NONE,varroa,NA
2,AOMU,AOMU-0001,LOC111243652,LOC111270777,NONE,NONE,NONE,NONE,varroa,GO:0006415
2,APID,APID-0001,LOC111243694,LOC111260916,NONE,NONE,NONE,NONE,varroa,GO:0048513;GO:0045104;GO:0007417;GO:0010033;GO:0051716;GO:0043229;GO:0097458;GO:0005488;GO:0031175
2,ADMP,ADMP-0003,LOC111243717,NONE,augustus-scaffold0000011586-processed-gene-0*44-mRNA-1,NONE,NONE,NONE,to_tmer,GO:0005515
2,AOKR,AOKR-0001,LOC111243719,LOC111262475,NONE,NONE,NONE,NONE,varroa,GO:0005515
2,APHQ,APHQ-0001,LOC111243722,LOC111267477,NONE,NONE,NONE,NONE,varroa,NA
2,ADEP,ADEP-0002,LOC111243736,LOC111261288,NONE,NONE,NONE,NONE,varroa,GO:0003676;GO:0006139;GO:0008408
2,APJB,APJB-0001,LOC111243739,LOC111271129,NONE,NONE,NONE,NONE,varroa,NA
2,ANRI,ANRI-0001,LOC111243746,LOC111265642,NONE,NONE,NONE,NONE,varroa,GO:0003676
2,AEYL,AEYL-0002,LOC111243751,LOC111265619,NONE,NONE,NONE,NONE,varroa,GO:0003700;GO:0003677;GO:0006355
2,APIR,APIR-0001,LOC111243782,LOC111269561,NONE,NONE,NONE,NONE,varroa,NA
2,APHB,APHB-0001,LOC111243807,LOC111260185,NONE,NONE,NONE,NONE,varroa,NA
2,APGZ,APGZ-0001,LOC111243808,LOC111260186,NONE,NONE,NONE,NONE,varroa,NA
2,ACWE,ACWE-0003,LOC111243920,LOC111265020,NONE,NONE,NONE,NONE,varroa,NA
2,AOKQ,AOKQ-0001,LOC111243926,LOC111260879,NONE,NONE,NONE,NONE,varroa,GO:0061629;GO:0045662;GO:0008307;GO:0051219;GO:0051393;GO:0010831;GO:1903920;GO:0055003;GO:0033365;GO:0060048;GO:0006811;GO:0030864;GO:0035995;GO:0007517;GO:0015075;GO:0001725;GO:0045944;GO:0003300;GO:0046872;GO:0005925;GO:0051015;GO:0005634;GO:0001974;GO:0030018;GO:0031252;GO:0043426;GO:0002026;GO:0045663;GO:0051091;GO:0042802;GO:1903919;GO:0031433;GO:0006874
2,APHI,APHI-0001,LOC111243940,LOC111264095,NONE,NONE,NONE,NONE,varroa,NA
2,APFZ,APFZ-0001,LOC111243949,LOC111264841,NONE,NONE,NONE,NONE,varroa,NA
2,ADBM,ADBM-0003,LOC111243956,LOC111267420,NONE,NONE,NONE,NONE,varroa,GO:0008270;GO:0005515
2,AWKI,AWKI-0001,LOC111243976,LOC111264768,NONE,NONE,NONE,NONE,varroa,NA
2,APIE,APIE-0001,LOC111244002,LOC111262424,NONE,NONE,NONE,NONE,varroa,NA
2,APHM,APHM-0001,LOC111244008,LOC111272201,NONE,NONE,NONE,NONE,varroa,NA
2,AOLI,AOLI-0001,LOC111244034,NONE,maker-scaffold0000029704-augustus-gene-0*15-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,APIS,APIS-0001,LOC111244039,LOC111264762,NONE,NONE,NONE,NONE,varroa,NA
2,APHZ,APHZ-0001,LOC111244046,LOC111259344,NONE,NONE,NONE,NONE,varroa,NA
2,APGI,APGI-0001,LOC111244090,LOC111265061,NONE,NONE,NONE,NONE,varroa,NA
2,APHT,APHT-0001,LOC111244147,LOC111266339,NONE,NONE,NONE,NONE,varroa,NA
2,APFH,APFH-0001,LOC111244157,LOC111272813,NONE,NONE,NONE,NONE,varroa,NA
2,APIW,APIW-0001,LOC111244191,LOC111262653,NONE,NONE,NONE,NONE,varroa,GO:0003676
2,AEGX,AEGX-0002,LOC111244194,LOC111269206,NONE,NONE,NONE,NONE,varroa,GO:0042254;GO:0005622
2,ANTC,ANTC-0001,LOC111244202,NONE,maker-scaffold0000008908-exonerate_est2genome-gene-0*0-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,AJCY,AJCY-0002,LOC111244292,LOC111260773,NONE,NONE,NONE,NONE,varroa,GO:0000124;GO:0003712
2,AOMD,AOMD-0001,LOC111244294,NONE,augustus-scaffold0000008070-processed-gene-0*12-mRNA-1,NONE,NONE,NONE,to_tmer,GO:0044444;GO:0018345;GO:0016409;GO:0051716;GO:0021898;GO:0012505;GO:0016020;GO:0043231;GO:0005515
2,AFUQ,AFUQ-0002,LOC111244327,LOC111272627,NONE,NONE,NONE,NONE,varroa,GO:0005829;GO:0097428;GO:1903026;GO:0034396;GO:0051220;GO:0044571;GO:0036086;GO:0006879;GO:0005634;GO:0051537;GO:0006979;GO:0005515
2,APHS,APHS-0001,LOC111244328,LOC111262202,NONE,NONE,NONE,NONE,varroa,NA
2,APHF,APHF-0001,LOC111244378,LOC111273207,NONE,NONE,NONE,NONE,varroa,NA
2,APGV,APGV-0001,LOC111244382,LOC111270367,NONE,NONE,NONE,NONE,varroa,NA
2,APIC,APIC-0001,LOC111244384,LOC111266027,NONE,NONE,NONE,NONE,varroa,NA
2,AOWD,AOWD-0001,LOC111244390,NONE,genemark-scaffold0000017679-processed-gene-0*11-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,AOMW,AOMW-0001,LOC111244418,LOC111258997,NONE,NONE,NONE,NONE,varroa,NA
2,APDE,APDE-0001,LOC111244423,LOC111259104,NONE,NONE,NONE,NONE,varroa,GO:0005524;GO:0004672;GO:0006468
2,AOLS,AOLS-0001,LOC111244435,LOC111261449,NONE,NONE,NONE,NONE,varroa,NA
2,APEC,APEC-0001,LOC111244458,LOC111259099,NONE,NONE,NONE,NONE,varroa,NA
2,AMDS,AMDS-0001,LOC111244468,LOC111265012,NONE,NONE,NONE,NONE,varroa,GO:0005515
2,AOWE,AOWE-0001,LOC111244488,NONE,augustus-scaffold0000004737-processed-gene-0*27-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,APHE,APHE-0001,LOC111244499,LOC111265249,NONE,NONE,NONE,NONE,varroa,NA
2,APIG,APIG-0001,LOC111244511,LOC111269192,NONE,NONE,NONE,NONE,varroa,NA
2,AOJE,AOJE-0001,LOC111244517,NONE,genemark-scaffold0000004837-processed-gene-0*9-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,AOVU,AOVU-0001,LOC111244543,NONE,maker-scaffold0000001078-exonerate_est2genome-gene-0*0-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,AKSQ,AKSQ-0001,LOC111244554,LOC111262656,NONE,NONE,NONE,NONE,varroa,NA
2,APIM,APIM-0001,LOC111244581,LOC111268427,NONE,NONE,NONE,NONE,varroa,NA
2,APHN,APHN-0001,LOC111244591,LOC111272034,NONE,NONE,NONE,NONE,varroa,NA
2,APIQ,APIQ-0001,LOC111244594,LOC111263637,NONE,NONE,NONE,NONE,varroa,NA
2,APIU,APIU-0001,LOC111244605,LOC111261373,NONE,NONE,NONE,NONE,varroa,NA
2,APGX,APGX-0001,LOC111244622,LOC111263306,NONE,NONE,NONE,NONE,varroa,NA
2,AGBE,AGBE-0001,LOC111244633,LOC111263768,NONE,NONE,NONE,NONE,varroa,GO:0016021;GO:0042626;GO:0005524;GO:0055085
2,APIO,APIO-0001,LOC111244650,LOC111259595,NONE,NONE,NONE,NONE,varroa,NA
2,APGO,APGO-0001,LOC111244660,LOC111272767,NONE,NONE,NONE,NONE,varroa,NA
2,APHO,APHO-0001,LOC111244670,LOC111272035,NONE,NONE,NONE,NONE,varroa,NA
2,AOLP,AOLP-0001,LOC111244677,LOC111258741,NONE,NONE,NONE,NONE,varroa,NA
2,APGF,APGF-0001,LOC111244689,LOC111260038,NONE,NONE,NONE,NONE,varroa,NA
2,APGN,APGN-0001,LOC111244728,LOC111264527,NONE,NONE,NONE,NONE,varroa,NA
2,ADOH,ADOH-0002,LOC111244744,LOC111269043,NONE,NONE,NONE,NONE,varroa,GO:0005643;GO:0017056
2,APFN,APFN-0001,LOC111244763,LOC111273703,NONE,NONE,NONE,NONE,varroa,NA
2,ANWO,ANWO-0001,LOC111244764,LOC111269244,NONE,NONE,NONE,NONE,varroa,GO:0005576;GO:0006030;GO:0008061
2,APIF,APIF-0001,LOC111244766,LOC111262456,NONE,NONE,NONE,NONE,varroa,NA
2,ARHW,ARHW-0001,LOC111244798,NONE,NONE,LOC100908509,NONE,NONE,to_mocc,NA
2,APHY,APHY-0001,LOC111244845,LOC111258594,NONE,NONE,NONE,NONE,varroa,NA
2,APDJ,APDJ-0001,LOC111244860,LOC111268660,NONE,NONE,NONE,NONE,varroa,NA
2,AOJW,AOJW-0001,LOC111244889,LOC111271300,NONE,NONE,NONE,NONE,varroa,NA
2,AIMB,AIMB-0002,LOC111244989,NONE,maker-scaffold0000006319-augustus-gene-0*5-mRNA-1,NONE,NONE,NONE,to_tmer,GO:0005515
2,ALKO,ALKO-0001,LOC111245023,NONE,NONE,LOC100907025,NONE,NONE,to_mocc,NA
2,APIH,APIH-0001,LOC111245029,LOC111269246,NONE,NONE,NONE,NONE,varroa,NA
2,APGH,APGH-0001,LOC111245039,LOC111260896,NONE,NONE,NONE,NONE,varroa,NA
2,APFT,APFT-0001,LOC111245090,LOC111260866,NONE,NONE,NONE,NONE,varroa,NA
2,ANVR,ANVR-0001,LOC111245095,LOC111262470,NONE,NONE,NONE,NONE,varroa,GO:0005515
2,APIL,APIL-0001,LOC111245157,LOC111271989,NONE,NONE,NONE,NONE,varroa,NA
2,APGL,APGL-0001,LOC111245174,LOC111264529,NONE,NONE,NONE,NONE,varroa,GO:0016021;GO:0050909
2,APGM,APGM-0001,LOC111245175,LOC111264530,NONE,NONE,NONE,NONE,varroa,NA
2,AKSP,AKSP-0002,LOC111245184,LOC111266635,NONE,NONE,NONE,NONE,varroa,GO:0016021
2,APIT,APIT-0001,LOC111245214,LOC111272563,NONE,NONE,NONE,NONE,varroa,NA
2,APHG,APHG-0001,LOC111245247,LOC111260103,NONE,NONE,NONE,NONE,varroa,NA
2,APHW,APHW-0001,LOC111245251,LOC111269154,NONE,NONE,NONE,NONE,varroa,NA
2,APIJ,APIJ-0001,LOC111245253,LOC111268649,NONE,NONE,NONE,NONE,varroa,NA
2,APHJ,APHJ-0001,LOC111245262,LOC111268807,NONE,NONE,NONE,NONE,varroa,GO:0005488
2,APGY,APGY-0001,LOC111245269,LOC111258902,NONE,NONE,NONE,NONE,varroa,NA
2,AOLN,AOLN-0001,LOC111245315,LOC111270384,NONE,NONE,NONE,NONE,varroa,GO:0007165
2,AMGO,AMGO-0001,LOC111245329,NONE,augustus-scaffold0000012412-processed-gene-0*27-mRNA-1,NONE,NONE,NONE,to_tmer,NA
2,APHV,APHV-0001,LOC111245410,LOC111273116,NONE,NONE,NONE,NONE,varroa,NA
2,AKUT,AKUT-0001,LOC111245424,LOC111270386,NONE,NONE,NONE,NONE,varroa,GO:0005515
2,AWLV,AWLV-0001,LOC111245441,LOC111271384,NONE,NONE,NONE,NONE,varroa,NA
2,APHX,APHX-0001,LOC111245446,LOC111265382,NONE,NONE,NONE,NONE,varroa,NA
2,APHL,APHL-0001,LOC111245453,LOC111267970,NONE,NONE,NONE,NONE,varroa,NA
2,APHR,APHR-0001,LOC111245460,LOC111270339,NONE,NONE,NONE,NONE,varroa,NA
2,APHD,APHD-0001,LOC111245468,LOC111259142,NONE,NONE,NONE,NONE,varroa,NA
2,AOMP,AOMP-0001,LOC111245471,LOC111273238,NONE,NONE,NONE,NONE,varroa,NA
2,AOLB,AOLB-0001,LOC111245492,LOC111262471,NONE,NONE,NONE,NONE,varroa,GO:0005515
2,AOGR,AOGR-0001,LOC111245500,NONE,NONE,LOC100907278,NONE,NONE,to_mocc,GO:0006376;GO:0005685;GO:0003729
2,APIN,APIN-0001,LOC111245504,LOC111271364,NONE,NONE,NONE,NONE,varroa,NA
2,ANWQ,ANWQ-0001,LOC111245508,LOC111268097,NONE,NONE,NONE,NONE,varroa,NA
2,AMDP,AMDP-0001,LOC111245509,LOC111267281,NONE,NONE,NONE,NONE,varroa,NA
2,AMIJ,AMIJ-0001,LOC111245520,LOC111264118,NONE,NONE,NONE,NONE,varroa,NA
2,APGJ,APGJ-0001,LOC111245527,LOC111266150,NONE,NONE,NONE,NONE,varroa,NA
2,APIZ,APIZ-0001,LOC111245542,LOC111271136,NONE,NONE,NONE,NONE,varroa,NA
2,AONG,AONG-0001,LOC111245569,LOC111259778,NONE,NONE,NONE,NONE,varroa,NA
2,APGW,APGW-0001,LOC111245573,LOC111263308,NONE,NONE,NONE,NONE,varroa,NA
2,AMGO,AMGO-0002,LOC111245586,LOC111265577,NONE,NONE,NONE,NONE,varroa,NA
2,APHU,APHU-0001,LOC111245597,LOC111261479,NONE,NONE,NONE,NONE,varroa,NA
2,APIK,APIK-0001,LOC111245613,LOC111268657,NONE,NONE,NONE,NONE,varroa,NA
2,APHC,APHC-0001,LOC111245634,LOC111260184,NONE,NONE,NONE,NONE,varroa,NA
2,APIB,APIB-0001,LOC111245637,LOC111259348,NONE,NONE,NONE,NONE,varroa,NA
2,APGU,APGU-0001,LOC111245644,LOC111264439,NONE,NONE,NONE,NONE,varroa,NA
2,APGK,APGK-0001,LOC111245667,LOC111268208,NONE,NONE,NONE,NONE,varroa,NA
2,AOZV,AOZV-0001,LOC111245668,LOC111262355,NONE,NONE,NONE,NONE,varroa,GO:0003676
2,AELQ,AELQ-0002,LOC111245674,LOC111262489,NONE,NONE,NONE,NONE,varroa,NA
2,AGBX,AGBX-0002,LOC111245735,LOC111263791,NONE,NONE,NONE,NONE,varroa,NA
2,APIY,APIY-0001,LOC111245739,LOC111261741,NONE,NONE,NONE,NONE,varroa,NA
2,APIX,APIX-0001,LOC111245784,LOC111266088,NONE,NONE,NONE,NONE,varroa,NA
2,ADFO,ADFO-0002,LOC111245948,NONE,augustus-scaffold0000009881-processed-gene-0*40-mRNA-1,NONE,NONE,NONE,to_tmer,GO:0032154;GO:0005938;GO:0043227;GO:0003779;GO:0006935;GO:0030036;GO:0120025;GO:0005886;GO:0044430;GO:0015629
2,AMDT,AMDT-0002,LOC111245980,LOC111264432,NONE,NONE,NONE,NONE,varroa,NA
2,APJC,APJC-0001,LOC111246010,LOC111268253,NONE,NONE,NONE,NONE,varroa,GO:0050794;GO:0005515;GO:0007399;GO:0005737;GO:0016043;GO:0009653;GO:0042221;GO:0097060;GO:0043005;GO:0043226
2,APDR,APDR-0001,LOC111246164,LOC111267321,NONE,NONE,NONE,NONE,varroa,NA
2,APJN,APJN-0001,LOC111246220,LOC111269908,NONE,NONE,NONE,NONE,varroa,NA
2,APKW,APKW-0001,LOC111246227,LOC111269059,NONE,NONE,NONE,NONE,varroa,NA
2,APLI,APLI-0001,LOC111246241,LOC111269628,NONE,NONE,NONE,NONE,varroa,GO:0003676
2,APBR,APBR-0001,LOC111246257,LOC111265519,NONE,NONE,NONE,NONE,varroa,NA
2,APLT,APLT-0001,LOC111246264,LOC111266590,NONE,NONE,NONE,NONE,varroa,NA
2,AOMC,AOMC-0001,LOC111246282,LOC111269690,NONE,NONE,NONE,NONE,varroa,NA
2,AOKT,AOKT-0001,LOC111246295,LOC111269700,NONE,NONE,NONE,NONE,varroa,GO:0006355
2,APLV,APLV-0001,LOC111246304,LOC111267802,NONE,NONE,NONE,NONE,varroa,GO:0008324;GO:0006812
2,APJG,APJG-0001,LOC111246363,LOC111260282,NONE,NONE,NONE,NONE,varroa,NA
2,APJQ,APJQ-0001,LOC111246407,LOC111263419,NONE,NONE,NONE,NONE,varroa,NA
2,AOLD,AOLD-0001,LOC111246412,LOC111270394,NONE,NONE,NONE,NONE,varroa,NA
2,ANWR,ANWR-0001,LOC111246416,LOC111263844,NONE,NONE,NONE,NONE,varroa,NA
2,ADPT,ADPT-0002,LOC111246421,LOC111264934,NONE,NONE,NONE,NONE,varroa,GO:0003743;GO:0005852;GO:0005515
2,APKC,APKC-0001,LOC111246445,LOC111273152,NONE,NONE,NONE,NONE,varroa,NA
2,APKJ,APKJ-0001,LOC111246454,LOC111265124,NONE,NONE,NONE,NONE,varroa,NA
2,APKT,APKT-0001,LOC111246482,LOC111264072,NONE,NONE,NONE,NONE,varroa,NA
2,APKV,APKV-0001,LOC111246483,LOC111272880,NONE,NONE,NONE,NONE,varroa,NA
2,APGC,APGC-0001,LOC111246511,LOC111267637,NONE,NONE,NONE,NONE,varroa,NA
2,ADGR,ADGR-0002,LOC111246513,LOC111260514,NONE,NONE,NONE,NONE,varroa,GO:0008033
